engine,kind,config,benchmark,scenario,run_id,n_dim,atoms,rho,steps,dt,ranks,threads,bind,loop_time_s,timesteps_per_second,matom_step_per_second,cpu_use_percent,pair_time_s,neigh_time_s,comm_time_s,modify_time_s,total_neighbors,neighbor_list_builds,wall_time_s,datafile,input_file,lammps_bin,command,result_dir
lammps,scaling,openmp-generic,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t56_bindclose,20260423_220630,100,1000000,0.8442,500,0.005,1,56,close,20.4213,unknown,24.484,5569.0%,9.3827,2.8298,2.3049,4.1349,37710977,84,25.250303,results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t56_bindclose/20260423_220630/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-generic/install/bin/lmp,build/lammps-openmp-generic/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t56_bindclose/20260423_220630/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.005 -sf omp -pk omp 56,results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t56_bindclose/20260423_220630
lammps,scaling,openmp-generic,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t6_bindclose,20260423_220630,100,1000000,0.8442,500,0.005,1,6,close,50.8418,unknown,9.834,599.0%,26.06,19.093,2.1626,1.8633,37710977,84,57.177412,results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t6_bindclose/20260423_220630/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-generic/install/bin/lmp,build/lammps-openmp-generic/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t6_bindclose/20260423_220630/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.005 -sf omp -pk omp 6,results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t6_bindclose/20260423_220630
lammps,scaling,openmp-generic,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t8_bindclose,20260423_220630,100,1000000,0.8442,500,0.005,1,8,close,40.2254,unknown,12.43,798.0%,19.946,14.613,2.1927,1.8258,37710977,84,45.732168,results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t8_bindclose/20260423_220630/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-generic/install/bin/lmp,build/lammps-openmp-generic/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t8_bindclose/20260423_220630/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.005 -sf omp -pk omp 8,results/lammps/openmp-generic/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_threads_r1_t8_bindclose/20260423_220630
lammps,scaling,openmp-generic,argon_block,weak_n102_p1061208_rho0.8442_dt0.005_steps500_threads_r1_t32_bindclose,20260423_220630,102,1061208,0.8442,500,0.005,1,32,close,21.2829,unknown,24.931,3184.3%,8.9042,4.5297,2.367,3.682,40022909,84,26.047406,results/lammps/openmp-generic/argon_block/weak_n102_p1061208_rho0.8442_dt0.005_steps500_threads_r1_t32_bindclose/20260423_220630/argon_grid_n102_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-generic/install/bin/lmp,build/lammps-openmp-generic/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-generic/argon_block/weak_n102_p1061208_rho0.8442_dt0.005_steps500_threads_r1_t32_bindclose/20260423_220630/argon_grid_n102_rho0.8442.data -var rho 0.8442 -var n 102 -var steps 500 -var dt 0.005 -sf omp -pk omp 32,results/lammps/openmp-generic/argon_block/weak_n102_p1061208_rho0.8442_dt0.005_steps500_threads_r1_t32_bindclose/20260423_220630
lammps,scaling,openmp-generic,argon_block,weak_n114_p1481544_rho0.8442_dt0.005_steps500_threads_r1_t45_bindclose,20260423_220630,114,1481544,0.8442,500,0.005,1,45,close,28.4737,unknown,26.016,4477.1%,12.892,4.9424,3.1592,4.959,55874636,85,35.502356,results/lammps/openmp-generic/argon_block/weak_n114_p1481544_rho0.8442_dt0.005_steps500_threads_r1_t45_bindclose/20260423_220630/argon_grid_n114_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-generic/install/bin/lmp,build/lammps-openmp-generic/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-generic/argon_block/weak_n114_p1481544_rho0.8442_dt0.005_steps500_threads_r1_t45_bindclose/20260423_220630/argon_grid_n114_rho0.8442.data -var rho 0.8442 -var n 114 -var steps 500 -var dt 0.005 -sf omp -pk omp 45,results/lammps/openmp-generic/argon_block/weak_n114_p1481544_rho0.8442_dt0.005_steps500_threads_r1_t45_bindclose/20260423_220630
lammps,scaling,openmp-generic,argon_block,weak_n122_p1815848_rho0.8442_dt0.005_steps500_threads_r1_t56_bindclose,20260423_220630,122,1815848,0.8442,500,0.005,1,56,close,36.9689,unknown,24.559,5571.2%,17.057,5.2355,3.9124,7.6051,68484218,85,46.887061,results/lammps/openmp-generic/argon_block/weak_n122_p1815848_rho0.8442_dt0.005_steps500_threads_r1_t56_bindclose/20260423_220630/argon_grid_n122_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-generic/install/bin/lmp,build/lammps-openmp-generic/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-generic/argon_block/weak_n122_p1815848_rho0.8442_dt0.005_steps500_threads_r1_t56_bindclose/20260423_220630/argon_grid_n122_rho0.8442.data -var rho 0.8442 -var n 122 -var steps 500 -var dt 0.005 -sf omp -pk omp 56,results/lammps/openmp-generic/argon_block/weak_n122_p1815848_rho0.8442_dt0.005_steps500_threads_r1_t56_bindclose/20260423_220630
lammps,scaling,openmp-generic,argon_block,weak_n32_p32768_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose,20260423_220630,32,32768,0.8442,500,0.005,1,1,close,8.3418,unknown,1.964,100.0%,4.8317,3.2922,0.082103,0.098708,1235669,77,9.168896,results/lammps/openmp-generic/argon_block/weak_n32_p32768_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose/20260423_220630/argon_grid_n32_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-generic/install/bin/lmp,build/lammps-openmp-generic/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-generic/argon_block/weak_n32_p32768_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose/20260423_220630/argon_grid_n32_rho0.8442.data -var rho 0.8442 -var n 32 -var steps 500 -var dt 0.005 -sf omp -pk omp 1,results/lammps/openmp-generic/argon_block/weak_n32_p32768_rho0.8442_dt0.005_steps500_threads_r1_t1_bindclose/20260423_220630
lammps,scaling,openmp-generic,argon_block,weak_n40_p64000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose,20260423_220630,40,64000,0.8442,500,0.005,1,2,close,8.52011,unknown,3.756,199.9%,4.8192,3.3318,0.16667,0.12648,2413123,79,9.415669,results/lammps/openmp-generic/argon_block/weak_n40_p64000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose/20260423_220630/argon_grid_n40_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-generic/install/bin/lmp,build/lammps-openmp-generic/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-generic/argon_block/weak_n40_p64000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose/20260423_220630/argon_grid_n40_rho0.8442.data -var rho 0.8442 -var n 40 -var steps 500 -var dt 0.005 -sf omp -pk omp 2,results/lammps/openmp-generic/argon_block/weak_n40_p64000_rho0.8442_dt0.005_steps500_threads_r1_t2_bindclose/20260423_220630
lammps,scaling,openmp-generic,argon_block,weak_n46_p97336_rho0.8442_dt0.005_steps500_threads_r1_t3_bindclose,20260423_220630,46,97336,0.8442,500,0.005,1,3,close,9.05627,unknown,5.374,299.6%,4.9186,3.6224,0.24376,0.15557,3669955,83,10.125349,results/lammps/openmp-generic/argon_block/weak_n46_p97336_rho0.8442_dt0.005_steps500_threads_r1_t3_bindclose/20260423_220630/argon_grid_n46_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-generic/install/bin/lmp,build/lammps-openmp-generic/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-generic/argon_block/weak_n46_p97336_rho0.8442_dt0.005_steps500_threads_r1_t3_bindclose/20260423_220630/argon_grid_n46_rho0.8442.data -var rho 0.8442 -var n 46 -var steps 500 -var dt 0.005 -sf omp -pk omp 3,results/lammps/openmp-generic/argon_block/weak_n46_p97336_rho0.8442_dt0.005_steps500_threads_r1_t3_bindclose/20260423_220630
lammps,scaling,openmp-generic,argon_block,weak_n51_p132651_rho0.8442_dt0.005_steps500_threads_r1_t4_bindclose,20260423_220630,51,132651,0.8442,500,0.005,1,4,close,9.34735,unknown,7.096,399.4%,5.0462,3.6599,0.31131,0.17686,5003160,82,10.524992,results/lammps/openmp-generic/argon_block/weak_n51_p132651_rho0.8442_dt0.005_steps500_threads_r1_t4_bindclose/20260423_220630/argon_grid_n51_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-generic/install/bin/lmp,build/lammps-openmp-generic/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-generic/argon_block/weak_n51_p132651_rho0.8442_dt0.005_steps500_threads_r1_t4_bindclose/20260423_220630/argon_grid_n51_rho0.8442.data -var rho 0.8442 -var n 51 -var steps 500 -var dt 0.005 -sf omp -pk omp 4,results/lammps/openmp-generic/argon_block/weak_n51_p132651_rho0.8442_dt0.005_steps500_threads_r1_t4_bindclose/20260423_220630
lammps,scaling,openmp-generic,argon_block,weak_n58_p195112_rho0.8442_dt0.005_steps500_threads_r1_t6_bindclose,20260423_220630,58,195112,0.8442,500,0.005,1,6,close,9.63002,unknown,10.13,598.8%,5.0072,3.7087,0.44068,0.21592,7357822,83,10.97597,results/lammps/openmp-generic/argon_block/weak_n58_p195112_rho0.8442_dt0.005_steps500_threads_r1_t6_bindclose/20260423_220630/argon_grid_n58_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-generic/install/bin/lmp,build/lammps-openmp-generic/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-generic/argon_block/weak_n58_p195112_rho0.8442_dt0.005_steps500_threads_r1_t6_bindclose/20260423_220630/argon_grid_n58_rho0.8442.data -var rho 0.8442 -var n 58 -var steps 500 -var dt 0.005 -sf omp -pk omp 6,results/lammps/openmp-generic/argon_block/weak_n58_p195112_rho0.8442_dt0.005_steps500_threads_r1_t6_bindclose/20260423_220630
lammps,scaling,openmp-generic,argon_block,weak_n64_p262144_rho0.8442_dt0.005_steps500_threads_r1_t8_bindclose,20260423_220630,64,262144,0.8442,500,0.005,1,8,close,10.2292,unknown,12.813,797.7%,5.114,3.8008,0.61784,0.2808,9886951,83,11.682371,results/lammps/openmp-generic/argon_block/weak_n64_p262144_rho0.8442_dt0.005_steps500_threads_r1_t8_bindclose/20260423_220630/argon_grid_n64_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-generic/install/bin/lmp,build/lammps-openmp-generic/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-generic/argon_block/weak_n64_p262144_rho0.8442_dt0.005_steps500_threads_r1_t8_bindclose/20260423_220630/argon_grid_n64_rho0.8442.data -var rho 0.8442 -var n 64 -var steps 500 -var dt 0.005 -sf omp -pk omp 8,results/lammps/openmp-generic/argon_block/weak_n64_p262144_rho0.8442_dt0.005_steps500_threads_r1_t8_bindclose/20260423_220630
lammps,scaling,openmp-generic,argon_block,weak_n71_p357911_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose,20260423_220630,71,357911,0.8442,500,0.005,1,11,close,11.055,unknown,16.188,1096.4%,5.2404,3.872,0.83807,0.4997,13496398,83,12.877413,results/lammps/openmp-generic/argon_block/weak_n71_p357911_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose/20260423_220630/argon_grid_n71_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-generic/install/bin/lmp,build/lammps-openmp-generic/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-generic/argon_block/weak_n71_p357911_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose/20260423_220630/argon_grid_n71_rho0.8442.data -var rho 0.8442 -var n 71 -var steps 500 -var dt 0.005 -sf omp -pk omp 11,results/lammps/openmp-generic/argon_block/weak_n71_p357911_rho0.8442_dt0.005_steps500_threads_r1_t11_bindclose/20260423_220630
lammps,scaling,openmp-generic,argon_block,weak_n81_p531441_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose,20260423_220630,81,531441,0.8442,500,0.005,1,16,close,13.207,unknown,20.12,1593.9%,5.8945,4.1056,1.2136,1.0748,20041294,84,15.674505,results/lammps/openmp-generic/argon_block/weak_n81_p531441_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose/20260423_220630/argon_grid_n81_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-generic/install/bin/lmp,build/lammps-openmp-generic/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-generic/argon_block/weak_n81_p531441_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose/20260423_220630/argon_grid_n81_rho0.8442.data -var rho 0.8442 -var n 81 -var steps 500 -var dt 0.005 -sf omp -pk omp 16,results/lammps/openmp-generic/argon_block/weak_n81_p531441_rho0.8442_dt0.005_steps500_threads_r1_t16_bindclose/20260423_220630
lammps,scaling,openmp-generic,argon_block,weak_n91_p753571_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose,20260423_220630,91,753571,0.8442,500,0.005,1,23,close,16.3084,unknown,23.104,2290.0%,6.892,4.2767,1.7076,2.1526,28419816,84,19.644349,results/lammps/openmp-generic/argon_block/weak_n91_p753571_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose/20260423_220630/argon_grid_n91_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-generic/install/bin/lmp,build/lammps-openmp-generic/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-generic/argon_block/weak_n91_p753571_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose/20260423_220630/argon_grid_n91_rho0.8442.data -var rho 0.8442 -var n 91 -var steps 500 -var dt 0.005 -sf omp -pk omp 23,results/lammps/openmp-generic/argon_block/weak_n91_p753571_rho0.8442_dt0.005_steps500_threads_r1_t23_bindclose/20260423_220630
lammps,scaling,openmp-native,argon_block,strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t11_bindclose,20260423_232207,100,1000000,0.8442,500,1e-07,1,11,close,12.1415,unknown,41.181,1095.0%,7.2798,0,1.061,1.9267,40000000,0,15.810582,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t11_bindclose/20260423_232207/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-native/install/bin/lmp,build/lammps-openmp-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t11_bindclose/20260423_232207/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.0000001 -sf omp -pk omp 11,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t11_bindclose/20260423_232207
lammps,scaling,openmp-native,argon_block,strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t16_bindclose,20260423_232207,100,1000000,0.8442,500,1e-07,1,16,close,11.1848,unknown,44.703,1591.1%,5.9151,0,1.0697,2.2952,40000000,0,14.769267,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t16_bindclose/20260423_232207/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-native/install/bin/lmp,build/lammps-openmp-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t16_bindclose/20260423_232207/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.0000001 -sf omp -pk omp 16,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t16_bindclose/20260423_232207
lammps,scaling,openmp-native,argon_block,strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t1_bindclose,20260423_232207,100,1000000,0.8442,500,1e-07,1,1,close,69.3953,unknown,7.205,100.0%,63.066,0,0.82532,3.7158,40000000,0,81.152685,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t1_bindclose/20260423_232207/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-native/install/bin/lmp,build/lammps-openmp-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t1_bindclose/20260423_232207/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.0000001 -sf omp -pk omp 1,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t1_bindclose/20260423_232207
lammps,scaling,openmp-native,argon_block,strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t23_bindclose,20260423_232207,100,1000000,0.8442,500,1e-07,1,23,close,11.3067,unknown,44.222,2286.5%,5.4111,0,1.0679,2.9027,40000000,0,14.963423,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t23_bindclose/20260423_232207/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-native/install/bin/lmp,build/lammps-openmp-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t23_bindclose/20260423_232207/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.0000001 -sf omp -pk omp 23,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t23_bindclose/20260423_232207
lammps,scaling,openmp-native,argon_block,strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t2_bindclose,20260423_232207,100,1000000,0.8442,500,1e-07,1,2,close,38.1906,unknown,13.092,199.7%,32.841,0,0.96389,2.5427,40000000,0,45.553448,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t2_bindclose/20260423_232207/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-native/install/bin/lmp,build/lammps-openmp-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t2_bindclose/20260423_232207/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.0000001 -sf omp -pk omp 2,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t2_bindclose/20260423_232207
lammps,scaling,openmp-native,argon_block,strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t32_bindclose,20260423_232207,100,1000000,0.8442,500,1e-07,1,32,close,12.261,unknown,40.78,3184.4%,5.7381,0,1.0822,3.4735,40000000,0,16.087626,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t32_bindclose/20260423_232207/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-native/install/bin/lmp,build/lammps-openmp-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t32_bindclose/20260423_232207/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.0000001 -sf omp -pk omp 32,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t32_bindclose/20260423_232207
lammps,scaling,openmp-native,argon_block,strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t3_bindclose,20260423_232207,100,1000000,0.8442,500,1e-07,1,3,close,27.2883,unknown,18.323,299.2%,22.213,0,0.99223,2.2112,40000000,0,33.0745,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t3_bindclose/20260423_232207/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-native/install/bin/lmp,build/lammps-openmp-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t3_bindclose/20260423_232207/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.0000001 -sf omp -pk omp 3,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t3_bindclose/20260423_232207
lammps,scaling,openmp-native,argon_block,strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t45_bindclose,20260423_232207,100,1000000,0.8442,500,1e-07,1,45,close,13.4201,unknown,37.258,4471.8%,6.8888,0,1.149,3.3549,40000000,0,17.526393,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t45_bindclose/20260423_232207/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-native/install/bin/lmp,build/lammps-openmp-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t45_bindclose/20260423_232207/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.0000001 -sf omp -pk omp 45,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t45_bindclose/20260423_232207
lammps,scaling,openmp-native,argon_block,strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t4_bindclose,20260423_232207,100,1000000,0.8442,500,1e-07,1,4,close,21.8506,unknown,22.883,398.8%,16.928,0,1.027,2.0198,40000000,0,26.866446,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t4_bindclose/20260423_232207/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-native/install/bin/lmp,build/lammps-openmp-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t4_bindclose/20260423_232207/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.0000001 -sf omp -pk omp 4,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t4_bindclose/20260423_232207
lammps,scaling,openmp-native,argon_block,strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t56_bindclose,20260423_232207,100,1000000,0.8442,500,1e-07,1,56,close,16.6985,unknown,29.943,5567.3%,8.6001,0,1.3116,4.3712,40000000,0,21.30302,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t56_bindclose/20260423_232207/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-native/install/bin/lmp,build/lammps-openmp-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t56_bindclose/20260423_232207/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.0000001 -sf omp -pk omp 56,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t56_bindclose/20260423_232207
lammps,scaling,openmp-native,argon_block,strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t6_bindclose,20260423_232207,100,1000000,0.8442,500,1e-07,1,6,close,16.465,unknown,30.367,597.9%,11.73,0,1.0603,1.8029,40000000,0,20.737053,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t6_bindclose/20260423_232207/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-native/install/bin/lmp,build/lammps-openmp-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t6_bindclose/20260423_232207/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.0000001 -sf omp -pk omp 6,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t6_bindclose/20260423_232207
lammps,scaling,openmp-native,argon_block,strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t8_bindclose,20260423_232207,100,1000000,0.8442,500,1e-07,1,8,close,13.9524,unknown,35.836,796.4%,9.2033,0,1.0679,1.8077,40000000,0,17.852658,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t8_bindclose/20260423_232207/argon_grid_n100_rho0.8442.data,engines/lammps/argon_block.in,build/lammps-openmp-native/install/bin/lmp,build/lammps-openmp-native/install/bin/lmp -in engines/lammps/argon_block.in -var datafile results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t8_bindclose/20260423_232207/argon_grid_n100_rho0.8442.data -var rho 0.8442 -var n 100 -var steps 500 -var dt 0.0000001 -sf omp -pk omp 8,results/lammps/openmp-native/argon_block/strong_n100_p1000000_rho0.8442_dt0.0000001_steps500_threads_r1_t8_bindclose/20260423_232207
