engine,kind,config,benchmark,scenario,run_id,scaling,n,particles,particles_processed,rho,dt,steps,steps_processed,bx,by,bz,schedule,layout,executor,ordering,threads,wall_time_seconds,integration_time_s,throughput_it_per_s,performance_mups,avg_step_time_s,median_step_time_s,min_step_time_s,max_step_time_s,std_deviation_s,hostname,run_date,build_dir,stdout_file,stderr_file,command,result_dir
april,argon_scaling,native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t45,20260423_200650,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,NativeSpinExecutor,hilbert,45,8.59096,8.59085,58.2,58.2,0.017182,0.017176,0.016589,0.020622,0.000248,cm4r15c06s08,2026-04-23T20:20:53+02:00,build/april-native,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t45/20260423_200650/stdout.log,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t45/20260423_200650/stderr.log,build/april-native/bin/argon_block 100 0.8442 0.005 45 500 2 2 2 C08 SoA NativeSpinExecutor hilbert strong_scaling,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t45/20260423_200650
april,argon_scaling,native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t56,20260423_200650,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,NativeSpinExecutor,hilbert,56,8.28257,8.28241,60.37,60.37,0.016565,0.016484,0.015441,0.020385,0.000507,cm4r15c06s08,2026-04-23T20:21:04+02:00,build/april-native,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t56/20260423_200650/stdout.log,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t56/20260423_200650/stderr.log,build/april-native/bin/argon_block 100 0.8442 0.005 56 500 2 2 2 C08 SoA NativeSpinExecutor hilbert strong_scaling,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t56/20260423_200650
april,argon_scaling,native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t6,20260423_200650,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,NativeSpinExecutor,hilbert,6,36.24631,36.24618,13.79,13.79,0.072492,0.072601,0.069237,0.076094,0.000916,cm4r15c06s08,2026-04-23T20:18:33+02:00,build/april-native,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t6/20260423_200650/stdout.log,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t6/20260423_200650/stderr.log,build/april-native/bin/argon_block 100 0.8442 0.005 6 500 2 2 2 C08 SoA NativeSpinExecutor hilbert strong_scaling,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t6/20260423_200650
april,argon_scaling,native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t8,20260423_200650,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,NativeSpinExecutor,hilbert,8,28.21683,28.2167,17.72,17.72,0.056433,0.056497,0.053863,0.059839,0.000743,cm4r15c06s08,2026-04-23T20:19:13+02:00,build/april-native,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t8/20260423_200650/stdout.log,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t8/20260423_200650/stderr.log,build/april-native/bin/argon_block 100 0.8442 0.005 8 500 2 2 2 C08 SoA NativeSpinExecutor hilbert strong_scaling,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_NativeSpinExecutor_hilbert_t8/20260423_200650
april,argon_scaling,native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t1,20260423_193432,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,1,188.80083,188.80068,2.65,2.65,0.377601,0.378677,0.360506,0.405829,0.005003,cm4r15c06s08,2026-04-23T19:38:42+02:00,build/april-native,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t1/20260423_193432/stdout.log,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t1/20260423_193432/stderr.log,build/april-native/bin/argon_block 100 0.8442 0.005 1 500 2 2 2 C08 SoA OmpExecutor hilbert strong_scaling,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t1/20260423_193432
april,argon_scaling,native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t1,20260423_195043,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,1,188.75516,188.75504,2.65,2.65,0.37751,0.378191,0.359645,0.407186,0.005355,cm4r15c06s08,2026-04-23T19:54:55+02:00,build/april-native,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t1/20260423_195043/stdout.log,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t1/20260423_195043/stderr.log,build/april-native/bin/argon_block 100 0.8442 0.005 1 500 2 2 2 C08 SoA OmpExecutor hilbert strong_scaling,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t1/20260423_195043
april,argon_scaling,native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t1,20260423_202314,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,1,188.57639,188.57628,2.65,2.65,0.377153,0.37794,0.359901,0.385982,0.005154,cm4r15c06s08,2026-04-23T20:27:24+02:00,build/april-native,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t1/20260423_202314/stdout.log,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t1/20260423_202314/stderr.log,build/april-native/bin/argon_block 100 0.8442 0.005 1 500 2 2 2 C08 SoA OmpExecutor hilbert strong_scaling,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t1/20260423_202314
april,argon_scaling,native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t1,20260424_002014,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,1,188.64517,188.64503,2.65,2.65,0.37729,0.378376,0.360216,0.384971,0.004952,cm4r15c06s08,2026-04-24T00:24:24+02:00,build/april-native,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t1/20260424_002014/stdout.log,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t1/20260424_002014/stderr.log,build/april-native/bin/argon_block 100 0.8442 0.005 1 500 2 2 2 C08 SoA OmpExecutor hilbert strong_scaling,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t1/20260424_002014
april,argon_scaling,native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t11,20260423_193432,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,11,20.3023,20.30218,24.63,24.63,0.040604,0.040416,0.039534,0.058899,0.001095,cm4r15c06s08,2026-04-23T19:47:08+02:00,build/april-native,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t11/20260423_193432/stdout.log,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t11/20260423_193432/stderr.log,build/april-native/bin/argon_block 100 0.8442 0.005 11 500 2 2 2 C08 SoA OmpExecutor hilbert strong_scaling,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t11/20260423_193432
april,argon_scaling,native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t11,20260423_195043,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,11,20.29679,20.29668,24.63,24.63,0.040593,0.040369,0.039475,0.062471,0.001372,cm4r15c06s08,2026-04-23T20:03:20+02:00,build/april-native,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t11/20260423_195043/stdout.log,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t11/20260423_195043/stderr.log,build/april-native/bin/argon_block 100 0.8442 0.005 11 500 2 2 2 C08 SoA OmpExecutor hilbert strong_scaling,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t11/20260423_195043
april,argon_scaling,native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t11,20260423_202314,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,11,20.28531,20.2852,24.65,24.65,0.04057,0.040375,0.039552,0.048688,0.000803,cm4r15c06s08,2026-04-23T20:35:50+02:00,build/april-native,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t11/20260423_202314/stdout.log,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t11/20260423_202314/stderr.log,build/april-native/bin/argon_block 100 0.8442 0.005 11 500 2 2 2 C08 SoA OmpExecutor hilbert strong_scaling,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t11/20260423_202314
april,argon_scaling,native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t11,20260424_002014,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,11,20.29652,20.2964,24.63,24.63,0.040593,0.040413,0.039628,0.055206,0.000928,cm4r15c06s08,2026-04-24T00:32:49+02:00,build/april-native,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t11/20260424_002014/stdout.log,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t11/20260424_002014/stderr.log,build/april-native/bin/argon_block 100 0.8442 0.005 11 500 2 2 2 C08 SoA OmpExecutor hilbert strong_scaling,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t11/20260424_002014
april,argon_scaling,native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t16,20260423_193432,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,16,15.37269,15.37258,32.53,32.53,0.030745,0.030447,0.029909,0.043848,0.001058,cm4r15c06s08,2026-04-23T19:47:31+02:00,build/april-native,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t16/20260423_193432/stdout.log,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t16/20260423_193432/stderr.log,build/april-native/bin/argon_block 100 0.8442 0.005 16 500 2 2 2 C08 SoA OmpExecutor hilbert strong_scaling,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t16/20260423_193432
april,argon_scaling,native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t16,20260423_195043,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,16,15.34544,15.34534,32.58,32.58,0.030691,0.030379,0.029869,0.043792,0.000983,cm4r15c06s08,2026-04-23T20:03:43+02:00,build/april-native,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t16/20260423_195043/stdout.log,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t16/20260423_195043/stderr.log,build/april-native/bin/argon_block 100 0.8442 0.005 16 500 2 2 2 C08 SoA OmpExecutor hilbert strong_scaling,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t16/20260423_195043
april,argon_scaling,native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t16,20260423_202314,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,16,15.35229,15.35218,32.57,32.57,0.030704,0.030389,0.029901,0.044736,0.000998,cm4r15c06s08,2026-04-23T20:36:13+02:00,build/april-native,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t16/20260423_202314/stdout.log,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t16/20260423_202314/stderr.log,build/april-native/bin/argon_block 100 0.8442 0.005 16 500 2 2 2 C08 SoA OmpExecutor hilbert strong_scaling,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t16/20260423_202314
april,argon_scaling,native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t16,20260424_002014,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,16,15.34334,15.34324,32.59,32.59,0.030686,0.030361,0.029845,0.043487,0.000966,cm4r15c06s08,2026-04-24T00:33:12+02:00,build/april-native,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t16/20260424_002014/stdout.log,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t16/20260424_002014/stderr.log,build/april-native/bin/argon_block 100 0.8442 0.005 16 500 2 2 2 C08 SoA OmpExecutor hilbert strong_scaling,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t16/20260424_002014
april,argon_scaling,native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t2,20260423_193432,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,2,96.66917,96.66906,5.17,5.17,0.193338,0.193638,0.183592,0.216982,0.002912,cm4r15c06s08,2026-04-23T19:42:08+02:00,build/april-native,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t2/20260423_193432/stdout.log,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t2/20260423_193432/stderr.log,build/april-native/bin/argon_block 100 0.8442 0.005 2 500 2 2 2 C08 SoA OmpExecutor hilbert strong_scaling,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t2/20260423_193432
april,argon_scaling,native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t2,20260423_195043,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,2,96.49658,96.49646,5.18,5.18,0.192993,0.193286,0.183437,0.209023,0.002726,cm4r15c06s08,2026-04-23T19:58:20+02:00,build/april-native,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t2/20260423_195043/stdout.log,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t2/20260423_195043/stderr.log,build/april-native/bin/argon_block 100 0.8442 0.005 2 500 2 2 2 C08 SoA OmpExecutor hilbert strong_scaling,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t2/20260423_195043
april,argon_scaling,native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t2,20260423_202314,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,2,96.54292,96.5428,5.18,5.18,0.193086,0.193302,0.184162,0.200441,0.002399,cm4r15c06s08,2026-04-23T20:30:50+02:00,build/april-native,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t2/20260423_202314/stdout.log,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t2/20260423_202314/stderr.log,build/april-native/bin/argon_block 100 0.8442 0.005 2 500 2 2 2 C08 SoA OmpExecutor hilbert strong_scaling,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t2/20260423_202314
april,argon_scaling,native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t2,20260424_002014,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,2,96.48863,96.48853,5.18,5.18,0.192977,0.193183,0.183837,0.202322,0.003035,cm4r15c06s08,2026-04-24T00:27:49+02:00,build/april-native,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t2/20260424_002014/stdout.log,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t2/20260424_002014/stderr.log,build/april-native/bin/argon_block 100 0.8442 0.005 2 500 2 2 2 C08 SoA OmpExecutor hilbert strong_scaling,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t2/20260424_002014
april,argon_scaling,native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t23,20260423_193432,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,23,12.25408,12.25396,40.8,40.8,0.024508,0.024604,0.023361,0.03568,0.001099,cm4r15c06s08,2026-04-23T19:47:48+02:00,build/april-native,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t23/20260423_193432/stdout.log,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t23/20260423_193432/stderr.log,build/april-native/bin/argon_block 100 0.8442 0.005 23 500 2 2 2 C08 SoA OmpExecutor hilbert strong_scaling,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t23/20260423_193432
april,argon_scaling,native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t23,20260423_195043,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,23,12.26127,12.26114,40.78,40.78,0.024522,0.024575,0.023357,0.035982,0.001131,cm4r15c06s08,2026-04-23T20:04:00+02:00,build/april-native,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t23/20260423_195043/stdout.log,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t23/20260423_195043/stderr.log,build/april-native/bin/argon_block 100 0.8442 0.005 23 500 2 2 2 C08 SoA OmpExecutor hilbert strong_scaling,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t23/20260423_195043
april,argon_scaling,native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t23,20260423_202314,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,23,12.26917,12.26904,40.75,40.75,0.024538,0.024573,0.023366,0.037944,0.001165,cm4r15c06s08,2026-04-23T20:36:30+02:00,build/april-native,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t23/20260423_202314/stdout.log,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t23/20260423_202314/stderr.log,build/april-native/bin/argon_block 100 0.8442 0.005 23 500 2 2 2 C08 SoA OmpExecutor hilbert strong_scaling,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t23/20260423_202314
april,argon_scaling,native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t23,20260424_002014,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,23,12.28834,12.28821,40.69,40.69,0.024576,0.024548,0.023447,0.042607,0.001271,cm4r15c06s08,2026-04-24T00:33:30+02:00,build/april-native,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t23/20260424_002014/stdout.log,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t23/20260424_002014/stderr.log,build/april-native/bin/argon_block 100 0.8442 0.005 23 500 2 2 2 C08 SoA OmpExecutor hilbert strong_scaling,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t23/20260424_002014
april,argon_scaling,native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t3,20260423_193432,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,3,65.34786,65.34775,7.65,7.65,0.130695,0.13092,0.124247,0.136604,0.001838,cm4r15c06s08,2026-04-23T19:43:53+02:00,build/april-native,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t3/20260423_193432/stdout.log,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t3/20260423_193432/stderr.log,build/april-native/bin/argon_block 100 0.8442 0.005 3 500 2 2 2 C08 SoA OmpExecutor hilbert strong_scaling,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t3/20260423_193432
april,argon_scaling,native,argon_block,strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t3,20260423_195043,strong,100,1000000,500000000,0.8442,0.005,500,500,2,2,2,C08,SoA,OmpExecutor,hilbert,3,65.3229,65.32277,7.65,7.65,0.130646,0.131015,0.123896,0.135044,0.001851,cm4r15c06s08,2026-04-23T20:00:06+02:00,build/april-native,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t3/20260423_195043/stdout.log,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t3/20260423_195043/stderr.log,build/april-native/bin/argon_block 100 0.8442 0.005 3 500 2 2 2 C08 SoA OmpExecutor hilbert strong_scaling,results/april/native/argon_block/strong_n100_p1000000_rho0.8442_dt0.005_steps500_b2x2x2_C08_SoA_OmpExecutor_hilbert_t3/20260423_195043
